PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201636,2017-11-29T06:50:00Z,9.0036,130.9992,30.3,0,,,,,,,011117999999
5201636,2017-11-29T07:00:00Z,9.0044,130.9986,29.62,0,,,,,,,011117999999
5201636,2017-11-29T08:00:00Z,9.0118,130.9946,29.75,0,,,,,,,011117999999
5201636,2017-11-29T09:00:00Z,9.0170,130.9930,,,29.73,0.5,311,15,-0.259,-0.015,011199171111
5201636,2017-11-29T09:00:00Z,9.0176,130.9926,29.68,0,,,,,,,011117999999
5201636,2017-11-29T10:00:00Z,9.0210,130.9916,29.64,0,,,,,,,011117999999
5201636,2017-11-29T11:00:00Z,9.0216,130.9888,29.62,0,,,,,,,011117999999
5201636,2017-11-29T12:00:00Z,9.0190,130.9810,,,29.73,0.5,311,15,-0.259,-0.015,011199171111
5201636,2017-11-29T12:00:00Z,9.0188,130.9808,29.57,0,,,,,,,011117999999
5201636,2017-11-29T13:00:00Z,9.0178,130.9702,29.57,0,,,,,,,011117999999
5201636,2017-11-29T14:00:00Z,9.0158,130.9566,29.55,0,,,,,,,011117999999
5201636,2017-11-29T15:00:00Z,9.0140,130.9420,,,29.6,0.5,311,15,-0.437,-0.015,011199171111
5201636,2017-11-29T15:00:00Z,9.0140,130.9426,29.55,0,,,,,,,011117999999
5201636,2017-11-29T16:00:00Z,9.0154,130.9276,29.55,0,,,,,,,011117999999
5201636,2017-11-29T17:00:00Z,9.0150,130.9110,29.55,0,,,,,,,011117999999
5201636,2017-11-29T18:00:00Z,9.0160,130.8950,,,29.55,0.5,311,15,-0.34,-0.026,011199171111
5201636,2017-11-29T18:00:00Z,9.0158,130.8948,29.51,0,,,,,,,011117999999
5201636,2017-11-29T19:00:00Z,9.0158,130.8832,29.51,0,,,,,,,011117999999
5201636,2017-11-29T20:00:00Z,9.0128,130.8778,29.51,0,,,,,,,011117999999
5201636,2017-11-29T21:00:00Z,9.0090,130.8750,,,29.52,0.5,311,15,-0.173,0,011199171111
5201636,2017-11-29T21:00:00Z,9.0086,130.8750,29.48,0,,,,,,,011117999999
5201636,2017-11-29T23:00:00Z,9.0122,130.8670,29.51,0,,,,,,,011117999999
5201636,2017-11-30T00:00:00Z,9.0160,130.8610,,,29.51,0.5,311,15,-0.234,0.051,011199171111
5201636,2017-11-30T00:00:00Z,9.0158,130.8612,29.51,0,,,,,,,011117999999
5201636,2017-11-30T01:00:00Z,9.0178,130.8528,29.51,0,,,,,,,011117999999
5201636,2017-11-30T02:00:00Z,9.0186,130.8420,29.55,0,,,,,,,011117999999
5201636,2017-11-30T03:00:00Z,9.0190,130.8290,,,29.53,0.5,311,15,-0.376,0.077,011199171111
5201636,2017-11-30T03:00:00Z,9.0192,130.8300,29.55,0,,,,,,,011117999999
5201636,2017-11-30T04:00:00Z,9.0208,130.8164,29.68,0,,,,,,,011117999999
5201636,2017-11-30T05:00:00Z,9.0248,130.8004,29.72,0,,,,,,,011117999999
5201636,2017-11-30T06:00:00Z,9.0310,130.7870,,,29.61,0.5,311,15,-0.34,0.098,011199171111
5201636,2017-11-30T06:00:00Z,9.0314,130.7864,29.75,0,,,,,,,011117999999
5201636,2017-11-30T07:00:00Z,9.0350,130.7782,29.75,0,,,,,,,011117999999
5201636,2017-11-30T08:00:00Z,9.0362,130.7700,29.72,0,,,,,,,011117999999
5201636,2017-11-30T09:00:00Z,9.0380,130.7620,,,29.69,0.5,311,15,-0.264,0.015,011199171111
5201636,2017-11-30T09:00:00Z,9.0378,130.7610,29.68,0,,,,,,,011117999999
5201636,2017-11-30T10:00:00Z,9.0378,130.7530,29.64,0,,,,,,,011117999999
5201636,2017-11-30T12:00:00Z,9.0340,130.7350,,,29.68,0.5,311,15,-0.33,-0.103,011199171111
5201636,2017-11-30T12:00:00Z,9.0340,130.7346,29.62,0,,,,,,,011117999999
5201636,2017-11-30T13:00:00Z,9.0310,130.7234,29.57,0,,,,,,,011117999999
5201636,2017-11-30T15:00:00Z,9.0180,130.6970,,,29.62,0.5,311,15,-0.442,-0.17,011199171111
5201636,2017-11-30T15:00:00Z,9.0186,130.6978,29.57,0,,,,,,,011117999999
5201636,2017-11-30T16:00:00Z,9.0134,130.6824,29.57,0,,,,,,,011117999999
5201636,2017-11-30T18:00:00Z,9.0010,130.6480,,,29.58,0.5,311,15,-0.447,-0.108,011199171111
5201636,2017-11-30T18:00:00Z,9.0010,130.6482,29.55,0,,,,,,,011117999999
5201636,2017-11-30T19:00:00Z,8.9958,130.6352,29.55,0,,,,,,,011117999999
5201636,2017-11-30T20:00:00Z,8.9948,130.6218,29.55,0,,,,,,,011117999999
5201636,2017-11-30T21:00:00Z,8.9970,130.6090,,,29.56,0.5,311,15,-0.427,0.062,011199171111
5201636,2017-11-30T21:00:00Z,8.9974,130.6084,29.55,0,,,,,,,011117999999
5201636,2017-11-30T22:00:00Z,9.0006,130.5938,29.55,0,,,,,,,011117999999
5201636,2017-11-30T23:00:00Z,9.0056,130.5788,29.51,0,,,,,,,011117999999
5201636,2017-12-01T00:00:00Z,9.0130,130.5640,,,29.55,0.5,311,15,-0.412,0.098,011199171111
5201636,2017-12-01T00:00:00Z,9.0128,130.5640,29.55,0,,,,,,,011117999999
5201636,2017-12-01T01:00:00Z,9.0172,130.5510,29.62,0,,,,,,,011117999999
5201636,2017-12-01T02:00:00Z,9.0178,130.5400,29.72,0,,,,,,,011117999999
5201636,2017-12-01T03:00:00Z,9.0160,130.5280,,,29.63,0.5,311,15,-0.351,-0.005,011199171111
5201636,2017-12-01T03:00:00Z,9.0164,130.5290,29.81,0,,,,,,,011117999999
5201636,2017-12-01T04:00:00Z,9.0146,130.5202,29.99,0,,,,,,,011117999999
5201636,2017-12-01T05:00:00Z,9.0118,130.5098,30.17,0,,,,,,,011117999999
5201636,2017-12-01T06:00:00Z,9.0120,130.4950,,,29.82,0.5,311,15,-0.381,-0.036,011199171111
5201636,2017-12-01T06:00:00Z,9.0118,130.4952,30.02,0,,,,,,,011117999999
5201636,2017-12-01T07:00:00Z,9.0116,130.4818,29.95,0,,,,,,,011117999999
5201636,2017-12-01T08:00:00Z,9.0110,130.4678,29.81,0,,,,,,,011117999999
5201636,2017-12-01T09:00:00Z,9.0090,130.4530,,,29.91,0.5,311,15,-0.473,-0.026,011199171111
5201636,2017-12-01T09:00:00Z,9.0088,130.4524,29.72,0,,,,,,,011117999999
5201636,2017-12-01T10:00:00Z,9.0070,130.4360,29.68,0,,,,,,,011117999999
5201636,2017-12-01T11:00:00Z,9.0054,130.4182,29.68,0,,,,,,,011117999999
5201636,2017-12-01T12:00:00Z,9.0070,130.4020,,,29.79,0.5,311,15,-0.478,-0.015,011199171111
5201636,2017-12-01T12:00:00Z,9.0068,130.4018,29.64,0,,,,,,,011117999999
5201636,2017-12-01T13:00:00Z,9.0094,130.3856,29.64,0,,,,,,,011117999999
5201636,2017-12-01T14:00:00Z,9.0078,130.3724,29.62,0,,,,,,,011117999999
5201636,2017-12-01T15:00:00Z,9.0060,130.3590,,,29.66,0.5,311,15,-0.386,-0.015,011199171111
5201636,2017-12-01T15:00:00Z,9.0058,130.3600,29.62,0,,,,,,,011117999999
5201636,2017-12-01T16:00:00Z,9.0054,130.3474,29.55,0,,,,,,,011117999999
5201636,2017-12-01T17:00:00Z,9.0048,130.3352,29.44,0,,,,,,,011117999999
