PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2201533,2017-11-01T00:00:00Z,30.0630,133.7990,,,24.33,0.5,311,15,0.053,0.221,011199171111
2201533,2017-11-01T00:01:00Z,30.0634,133.7986,24.29,0,,,,,,,011117999999
2201533,2017-11-01T01:00:00Z,30.0706,133.8066,24.33,0,,,,,,,011117999999
2201533,2017-11-01T02:00:00Z,30.0748,133.8120,24.37,0,,,,,,,011117999999
2201533,2017-11-01T03:00:00Z,30.0760,133.8200,,,24.4,0.5,311,15,0.267,-0.015,011199171111
2201533,2017-11-01T03:00:00Z,30.0762,133.8192,24.43,0,,,,,,,011117999999
2201533,2017-11-01T04:00:00Z,30.0740,133.8330,24.48,0,,,,,,,011117999999
2201533,2017-11-01T06:00:00Z,30.0600,133.8590,,,24.45,0.5,311,15,0.289,-0.226,011199171111
2201533,2017-11-01T07:00:00Z,30.0508,133.8710,24.44,0,,,,,,,011117999999
2201533,2017-11-01T08:00:00Z,30.0400,133.8796,24.43,0,,,,,,,011117999999
2201533,2017-11-01T09:00:00Z,30.0320,133.8850,,,24.46,0.5,311,15,0.094,-0.159,011199171111
2201533,2017-11-01T10:00:00Z,30.0274,133.8856,24.54,0,,,,,,,011117999999
2201533,2017-11-01T11:00:00Z,30.0280,133.8848,24.45,0,,,,,,,011117999999
2201533,2017-11-01T12:00:00Z,30.0290,133.8800,,,24.44,0.5,311,15,-0.187,0.082,011199171111
2201533,2017-11-01T12:00:00Z,30.0290,133.8802,24.44,0,,,,,,,011117999999
2201533,2017-11-01T13:00:00Z,30.0320,133.8716,24.45,0,,,,,,,011117999999
2201533,2017-11-01T14:00:00Z,30.0398,133.8596,24.43,0,,,,,,,011117999999
2201533,2017-11-01T15:00:00Z,30.0480,133.8430,,,24.37,0.5,311,15,-0.378,0.17,011199171111
2201533,2017-11-01T15:00:00Z,30.0476,133.8450,24.38,0,,,,,,,011117999999
2201533,2017-11-01T16:00:00Z,30.0522,133.8258,24.27,0,,,,,,,011117999999
2201533,2017-11-01T17:00:00Z,30.0582,133.8088,24.27,0,,,,,,,011117999999
2201533,2017-11-01T18:00:00Z,30.0620,133.7950,,,24.34,0.5,311,15,-0.298,0.041,011199171111
2201533,2017-11-01T18:00:00Z,30.0626,133.7952,24.25,0,,,,,,,011117999999
2201533,2017-11-01T19:00:00Z,30.0588,133.7848,24.39,0,,,,,,,011117999999
2201533,2017-11-01T20:00:00Z,30.0530,133.7792,24.36,0,,,,,,,011117999999
2201533,2017-11-01T21:00:00Z,30.0560,133.7760,,,24.4,0.5,311,15,-0.076,0.062,011199171111
2201533,2017-11-01T21:00:00Z,30.0556,133.7764,24.41,0,,,,,,,011117999999
2201533,2017-11-01T22:00:00Z,30.0622,133.7762,24.43,0,,,,,,,011117999999
2201533,2017-11-01T23:00:00Z,30.0692,133.7758,24.47,0,,,,,,,011117999999
2201533,2017-11-02T00:00:00Z,30.0740,133.7780,,,24.49,0.5,311,15,0.085,0.041,011199171111
