PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201620,2017-11-23T00:00:00Z,7.9980,127.6450,,,29.86,0.5,311,15,-0.341,-0.139,011199171111
5201620,2017-11-23T00:00:00Z,7.9978,127.6448,29.66,0,,,,,,,011117999999
5201620,2017-11-23T01:00:00Z,7.9934,127.6380,29.62,0,,,,,,,011117999999
5201620,2017-11-23T02:00:00Z,7.9868,127.6290,29.74,0,,,,,,,011117999999
5201620,2017-11-23T03:00:00Z,7.9820,127.6160,,,29.86,0.5,311,15,-0.341,-0.139,011199171111
5201620,2017-11-23T03:00:00Z,7.9824,127.6166,29.93,0,,,,,,,011117999999
5201620,2017-11-23T04:00:00Z,7.9794,127.6016,29.99,0,,,,,,,011117999999
5201620,2017-11-23T05:00:00Z,7.9754,127.5890,30.06,0,,,,,,,011117999999
5201620,2017-11-23T06:00:00Z,7.9710,127.5780,,,29.93,0.5,311,15,-0.29,-0.195,011199171111
5201620,2017-11-23T06:00:00Z,7.9708,127.5784,30.02,0,,,,,,,011117999999
5201620,2017-11-23T07:00:00Z,7.9636,127.5694,30.01,0,,,,,,,011117999999
5201620,2017-11-23T08:00:00Z,7.9546,127.5632,29.85,0,,,,,,,011117999999
5201620,2017-11-23T09:00:00Z,7.9440,127.5590,,,29.86,0.5,311,15,-0.178,-0.329,011199171111
5201620,2017-11-23T09:00:00Z,7.9434,127.5588,29.8,0,,,,,,,011117999999
5201620,2017-11-23T10:00:00Z,7.9306,127.5554,29.79,0,,,,,,,011117999999
5201620,2017-11-23T11:00:00Z,7.9182,127.5494,29.77,0,,,,,,,011117999999
