PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201635,2017-11-28T16:52:00Z,8.0080,131.1448,29.51,0,,,,,,,011117999999
5201635,2017-11-28T17:00:00Z,8.0084,131.1444,29.62,0,,,,,,,011117999999
5201635,2017-11-28T18:00:00Z,8.0170,131.1420,,,29.58,0.5,311,15,0.005,0.298,011199171111
5201635,2017-11-28T18:00:00Z,8.0166,131.1422,29.57,0,,,,,,,011117999999
5201635,2017-11-28T19:00:00Z,8.0276,131.1402,29.57,0,,,,,,,011117999999
5201635,2017-11-28T20:00:00Z,8.0404,131.1388,29.57,0,,,,,,,011117999999
5201635,2017-11-28T21:00:00Z,8.0490,131.1400,,,29.58,0.5,311,15,0.005,0.298,011199171111
5201635,2017-11-28T21:00:00Z,8.0504,131.1398,29.57,0,,,,,,,011117999999
5201635,2017-11-28T22:00:00Z,8.0600,131.1414,29.55,0,,,,,,,011117999999
5201635,2017-11-28T23:00:00Z,8.0692,131.1432,29.57,0,,,,,,,011117999999
5201635,2017-11-29T00:00:00Z,8.0750,131.1430,,,29.67,0.5,311,15,0.051,0.19,011199171111
5201635,2017-11-29T00:00:00Z,8.0750,131.1434,29.62,0,,,,,,,011117999999
5201635,2017-11-29T01:00:00Z,8.0796,131.1462,29.72,0,,,,,,,011117999999
5201635,2017-11-29T02:00:00Z,8.0834,131.1486,29.75,0,,,,,,,011117999999
5201635,2017-11-29T03:00:00Z,8.0860,131.1500,,,29.8,0.5,311,15,0.081,0.108,011199171111
5201635,2017-11-29T03:00:00Z,8.0864,131.1504,29.88,0,,,,,,,011117999999
5201635,2017-11-29T04:00:00Z,8.0896,131.1516,29.93,0,,,,,,,011117999999
5201635,2017-11-29T05:00:00Z,8.0926,131.1546,29.86,0,,,,,,,011117999999
5201635,2017-11-29T06:00:00Z,8.0960,131.1590,,,29.86,0.5,311,15,0.081,0.129,011199171111
5201635,2017-11-29T06:00:00Z,8.0958,131.1594,29.86,0,,,,,,,011117999999
5201635,2017-11-29T07:00:00Z,8.0994,131.1636,29.93,0,,,,,,,011117999999
5201635,2017-11-29T08:00:00Z,8.1050,131.1660,29.86,0,,,,,,,011117999999
5201635,2017-11-29T09:00:00Z,8.1110,131.1660,,,29.81,0.5,311,15,0,0.185,011199171111
5201635,2017-11-29T09:00:00Z,8.1118,131.1664,29.79,0,,,,,,,011117999999
5201635,2017-11-29T10:00:00Z,8.1182,131.1642,29.75,0,,,,,,,011117999999
5201635,2017-11-29T11:00:00Z,8.1260,131.1622,29.75,0,,,,,,,011117999999
5201635,2017-11-29T12:00:00Z,8.1320,131.1590,,,29.73,0.5,311,15,-0.066,0.201,011199171111
5201635,2017-11-29T12:00:00Z,8.1318,131.1590,29.72,0,,,,,,,011117999999
5201635,2017-11-29T13:00:00Z,8.1352,131.1572,29.72,0,,,,,,,011117999999
5201635,2017-11-29T14:00:00Z,8.1404,131.1546,29.68,0,,,,,,,011117999999
5201635,2017-11-29T15:00:00Z,8.1500,131.1530,,,29.68,0.5,311,15,0.005,0.19,011199171111
5201635,2017-11-29T15:00:00Z,8.1486,131.1530,29.68,0,,,,,,,011117999999
5201635,2017-11-29T16:00:00Z,8.1566,131.1522,29.68,0,,,,,,,011117999999
5201635,2017-11-29T17:00:00Z,8.1632,131.1558,29.64,0,,,,,,,011117999999
5201635,2017-11-29T18:00:00Z,8.1690,131.1600,,,29.65,0.5,311,15,0.153,0.226,011199171111
5201635,2017-11-29T18:00:00Z,8.1692,131.1600,29.64,0,,,,,,,011117999999
5201635,2017-11-29T19:00:00Z,8.1762,131.1656,29.64,0,,,,,,,011117999999
5201635,2017-11-29T20:00:00Z,8.1838,131.1762,29.62,0,,,,,,,011117999999
5201635,2017-11-29T21:00:00Z,8.1940,131.1830,,,29.64,0.5,311,15,0.295,0.252,011199171111
5201635,2017-11-29T21:00:00Z,8.1948,131.1838,29.62,0,,,,,,,011117999999
5201635,2017-11-29T22:00:00Z,8.2036,131.1936,29.62,0,,,,,,,011117999999
5201635,2017-11-29T23:00:00Z,8.2108,131.2068,29.64,0,,,,,,,011117999999
5201635,2017-11-30T00:00:00Z,8.2180,131.2180,,,29.67,0.5,311,15,0.331,0.159,011199171111
5201635,2017-11-30T00:00:00Z,8.2180,131.2184,29.64,0,,,,,,,011117999999
5201635,2017-11-30T01:00:00Z,8.2214,131.2280,29.68,0,,,,,,,011117999999
5201635,2017-11-30T02:00:00Z,8.2236,131.2368,29.72,0,,,,,,,011117999999
5201635,2017-11-30T03:00:00Z,8.2250,131.2480,,,29.76,0.5,311,15,0.331,-0.005,011199171111
5201635,2017-11-30T03:00:00Z,8.2246,131.2466,29.75,0,,,,,,,011117999999
5201635,2017-11-30T04:00:00Z,8.2232,131.2578,29.81,0,,,,,,,011117999999
5201635,2017-11-30T05:00:00Z,8.2208,131.2710,29.86,0,,,,,,,011117999999
5201635,2017-11-30T06:00:00Z,8.2170,131.2830,,,29.82,0.5,311,15,0.331,-0.077,011199171111
5201635,2017-11-30T06:00:00Z,8.2172,131.2832,29.86,0,,,,,,,011117999999
5201635,2017-11-30T07:00:00Z,8.2164,131.2938,29.86,0,,,,,,,011117999999
5201635,2017-11-30T08:00:00Z,8.2142,131.3042,29.86,0,,,,,,,011117999999
5201635,2017-11-30T09:00:00Z,8.2100,131.3130,,,29.79,0.5,311,15,0.178,-0.067,011199171111
5201635,2017-11-30T09:00:00Z,8.2100,131.3136,29.79,0,,,,,,,011117999999
5201635,2017-11-30T10:00:00Z,8.2066,131.3188,29.75,0,,,,,,,011117999999
5201635,2017-11-30T11:00:00Z,8.2042,131.3194,29.72,0,,,,,,,011117999999
5201635,2017-11-30T12:00:00Z,8.2040,131.3180,,,29.73,0.5,311,15,0.02,-0.046,011199171111
5201635,2017-11-30T12:00:00Z,8.2042,131.3184,29.72,0,,,,,,,011117999999
5201635,2017-11-30T13:00:00Z,8.2040,131.3164,29.72,0,,,,,,,011117999999
5201635,2017-11-30T15:00:00Z,8.2010,131.3170,,,29.63,0.5,311,15,-0.036,-0.031,011199171111
5201635,2017-11-30T15:00:00Z,8.2010,131.3168,29.68,0,,,,,,,011117999999
5201635,2017-11-30T16:00:00Z,8.1984,131.3148,29.68,0,,,,,,,011117999999
5201635,2017-11-30T17:00:00Z,8.1962,131.3110,29.68,0,,,,,,,011117999999
5201635,2017-11-30T18:00:00Z,8.1980,131.3110,,,29.48,0.5,311,15,0.015,0.067,011199171111
5201635,2017-11-30T19:00:00Z,8.2014,131.3130,29.2,0,,,,,,,011117999999
5201635,2017-11-30T20:00:00Z,8.2078,131.3154,29.2,0,,,,,,,011117999999
5201635,2017-11-30T21:00:00Z,8.2140,131.3200,,,29.43,0.5,311,15,0.188,0.118,011199171111
5201635,2017-11-30T21:00:00Z,8.2150,131.3202,29.37,0,,,,,,,011117999999
5201635,2017-11-30T22:00:00Z,8.2190,131.3292,29.51,0,,,,,,,011117999999
5201635,2017-11-30T23:00:00Z,8.2204,131.3392,29.51,0,,,,,,,011117999999
5201635,2017-12-01T00:00:00Z,8.2210,131.3480,,,29.61,0.5,311,15,0.239,0.041,011199171111
5201635,2017-12-01T00:00:00Z,8.2210,131.3480,29.57,0,,,,,,,011117999999
5201635,2017-12-01T01:00:00Z,8.2218,131.3554,29.68,0,,,,,,,011117999999
5201635,2017-12-01T02:00:00Z,8.2222,131.3622,29.86,0,,,,,,,011117999999
5201635,2017-12-01T03:00:00Z,8.2220,131.3670,,,29.85,0.5,311,15,0.173,-0.036,011199171111
5201635,2017-12-01T03:00:00Z,8.2216,131.3670,29.86,0,,,,,,,011117999999
5201635,2017-12-01T04:00:00Z,8.2194,131.3710,29.88,0,,,,,,,011117999999
5201635,2017-12-01T05:00:00Z,8.2168,131.3760,30.05,0,,,,,,,011117999999
5201635,2017-12-01T06:00:00Z,8.2140,131.3820,,,29.97,0.5,311,15,0.173,-0.067,011199171111
5201635,2017-12-01T06:00:00Z,8.2142,131.3816,30.1,0,,,,,,,011117999999
5201635,2017-12-01T07:00:00Z,8.2120,131.3888,30.02,0,,,,,,,011117999999
