PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201606,2017-11-01T00:00:00Z,7.2150,157.4860,,,,,,,30.61,0.5,311,15,0.235,0.586,0111999999171111
5201606,2017-11-01T00:01:00Z,7.2146,157.4862,30.54,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T01:00:00Z,7.2342,157.4940,30.68,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T02:00:00Z,7.2532,157.5002,30.86,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T03:00:00Z,7.2720,157.5050,,,,,,,30.75,0.5,311,15,0.163,0.525,0111999999171111
5201606,2017-11-01T03:00:00Z,7.2710,157.5046,30.87,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T04:00:00Z,7.2862,157.5078,30.87,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T05:00:00Z,7.3006,157.5122,30.79,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T06:00:00Z,7.3170,157.5180,,,,,,,30.71,0.5,311,15,0.163,0.458,0111999999171111
5201606,2017-11-01T06:00:00Z,7.3168,157.5176,30.69,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T07:00:00Z,7.3332,157.5252,30.62,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T08:00:00Z,7.3480,157.5310,30.57,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T09:00:00Z,7.3610,157.5370,,,,,,,30.6,0.5,311,15,0.184,0.442,0111999999171111
5201606,2017-11-01T09:00:00Z,7.3622,157.5374,30.61,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T10:00:00Z,7.3752,157.5444,30.55,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T11:00:00Z,7.3886,157.5504,30.55,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T12:00:00Z,7.4030,157.5540,,,,,,,30.53,0.5,311,15,0.184,0.473,0111999999171111
5201606,2017-11-01T12:00:00Z,7.4030,157.5536,30.54,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T13:00:00Z,7.4188,157.5588,30.5,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T14:01:00Z,7.4352,157.5656,30.5,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T15:00:00Z,7.4530,157.5730,,,,,,,30.49,0.5,311,15,0.24,0.504,0111999999171111
5201606,2017-11-01T15:00:00Z,7.4510,157.5720,30.49,0,,,,,,,,,,,0111179999999999
5201606,2017-11-01T16:00:00Z,7.4678,157.5804,30.48,0,,,,,,,,,,,0111179999999999
5201606,2017-11-01T17:00:00Z,7.4844,157.5904,30.45,0,,,,,,,,,,,0111179999999999
5201606,2017-11-01T18:00:00Z,7.5010,157.6010,,,,,,,30.45,0.5,311,15,0.342,0.427,0111999999171111
5201606,2017-11-01T18:00:00Z,7.5006,157.6014,30.43,0,,,,,,,,,,,0111179999999999
5201606,2017-11-01T19:00:00Z,7.5132,157.6150,30.44,0,,,,,,,,,,,0111179999999999
5201606,2017-11-01T20:00:00Z,7.5268,157.6266,30.43,0,,,,,,,,,,,0111179999999999
5201606,2017-11-01T21:00:00Z,7.5360,157.6400,,,,,,,30.46,0.5,311,15,0.367,0.314,0111999999171111
5201606,2017-11-01T21:00:00Z,7.5372,157.6410,30.44,0,,,,,,,,,,,0111179999999999
5201606,2017-11-01T22:00:00Z,7.5456,157.6516,30.48,0,,,,,,,,,,,0111279999999999
5201606,2017-11-01T23:00:00Z,7.5528,157.6636,30.5,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T00:00:00Z,7.5620,157.6730,,,,,,,30.52,0.5,311,15,0.275,0.237,0111999999171111
5201606,2017-11-02T00:02:00Z,7.5624,157.6730,30.5,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T01:00:00Z,7.5704,157.6810,30.55,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T02:00:00Z,7.5762,157.6886,30.57,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T03:00:00Z,7.5820,157.6940,,,,,,,30.54,0.5,311,15,0.199,0.185,0111999999171111
5201606,2017-11-02T03:00:00Z,7.5816,157.6930,30.62,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T04:00:00Z,7.5864,157.6988,30.55,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T05:00:00Z,7.5922,157.7046,30.51,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T06:00:00Z,7.5980,157.7120,,,,,,,30.51,0.5,311,15,0.158,0.175,0111999999171111
5201606,2017-11-02T06:00:00Z,7.5976,157.7124,30.49,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T07:00:00Z,7.6030,157.7176,30.49,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T08:01:00Z,7.6088,157.7214,30.47,0,,,,,,,,,,,0111279999999999
5201606,2017-11-02T09:00:00Z,7.6160,157.7250,,,,,,,30.46,0.5,311,15,0.102,0.211,0111999999171111
5201606,2017-11-02T10:00:00Z,7.6244,157.7282,30.45,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T11:00:00Z,7.6322,157.7308,30.43,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T12:00:00Z,7.6390,157.7320,,,,,,,30.43,0.5,311,15,0.071,0.226,0111999999171111
5201606,2017-11-02T12:00:00Z,7.6390,157.7316,30.42,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T13:00:00Z,7.6454,157.7348,30.43,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T14:03:00Z,7.6524,157.7372,30.43,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T15:00:00Z,7.6600,157.7390,,,,,,,30.42,0.5,311,15,0.102,0.195,0111999999171111
5201606,2017-11-02T15:00:00Z,7.6590,157.7388,30.42,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T16:00:00Z,7.6664,157.7416,30.39,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T17:00:00Z,7.6720,157.7456,30.42,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T18:00:00Z,7.6770,157.7520,,,,,,,30.41,0.5,311,15,0.178,0.159,0111999999171111
5201606,2017-11-02T18:00:00Z,7.6772,157.7524,30.42,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T19:00:00Z,7.6816,157.7590,30.41,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T20:00:00Z,7.6870,157.7678,30.41,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T21:00:00Z,7.6910,157.7740,,,,,,,30.44,0.5,311,15,0.214,0.134,0111999999171111
5201606,2017-11-02T21:00:00Z,7.6914,157.7740,30.42,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T22:00:00Z,7.6970,157.7806,30.43,0,,,,,,,,,,,0111179999999999
5201606,2017-11-02T23:00:00Z,7.6998,157.7886,30.47,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T00:00:00Z,7.7030,157.7940,,,,,,,30.5,0.5,311,15,0.153,0.118,0111999999171111
5201606,2017-11-03T00:00:00Z,7.7034,157.7936,30.5,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T01:01:00Z,7.7074,157.7968,30.54,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T02:01:00Z,7.7112,157.8004,30.58,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T03:00:00Z,7.7140,157.8040,,,,,,,30.56,0.5,311,15,0.122,0.134,0111999999171111
5201606,2017-11-03T03:00:00Z,7.7136,157.8042,30.6,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T04:00:00Z,7.7178,157.8078,30.58,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T05:00:00Z,7.7232,157.8122,30.57,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T06:00:00Z,7.7290,157.8180,,,,,,,30.55,0.5,311,15,0.148,0.154,0111999999171111
5201606,2017-11-03T06:00:00Z,7.7292,157.8178,30.55,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T07:00:00Z,7.7360,157.8234,30.54,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T08:01:00Z,7.7406,157.8268,30.51,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T09:00:00Z,7.7440,157.8330,,,,,,,30.5,0.5,311,15,0.173,0.154,0111999999171111
5201606,2017-11-03T09:00:00Z,7.7444,157.8328,30.49,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T10:00:00Z,7.7492,157.8406,30.49,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T11:00:00Z,7.7558,157.8474,30.48,0,,,,,,,,,,,0111279999999999
5201606,2017-11-03T12:00:00Z,7.7590,157.8520,,,,,,,30.46,0.5,311,15,0.178,0.113,0111999999171111
5201606,2017-11-03T12:00:00Z,7.7592,157.8518,30.45,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T13:00:00Z,7.7620,157.8574,30.43,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T14:00:00Z,7.7648,157.8640,30.43,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T15:00:00Z,7.7660,157.8680,,,,,,,30.39,0.5,311,15,0.178,0.046,0111999999171111
5201606,2017-11-03T15:00:00Z,7.7662,157.8682,30.42,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T16:00:00Z,7.7668,157.8734,30.41,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T17:00:00Z,7.7676,157.8816,30.35,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T18:00:00Z,7.7680,157.8870,,,,,,,30.31,0.5,311,15,0.194,-0.041,0111999999171111
5201606,2017-11-03T18:00:00Z,7.7676,157.8874,30.3,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T19:00:00Z,7.7656,157.8924,30.2,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T20:00:00Z,7.7616,157.8984,30.24,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T21:00:00Z,7.7580,157.9060,,,,,,,30.27,0.5,311,15,0.194,-0.082,0111999999171111
5201606,2017-11-03T21:00:00Z,7.7578,157.9072,30.27,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T22:00:00Z,7.7564,157.9140,30.25,0,,,,,,,,,,,0111179999999999
5201606,2017-11-03T23:00:00Z,7.7536,157.9208,30.27,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T00:00:00Z,7.7520,157.9250,,,,,,,30.29,0.5,311,15,0.194,-0.046,0111999999171111
5201606,2017-11-04T00:00:00Z,7.7520,157.9246,30.3,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T01:00:00Z,7.7530,157.9278,30.32,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T02:00:00Z,7.7508,157.9354,30.33,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T03:00:00Z,7.7490,157.9440,,,,,,,30.32,0.5,311,15,0.204,-0.031,0111999999171111
5201606,2017-11-04T03:00:00Z,7.7488,157.9440,30.3,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T04:00:00Z,7.7470,157.9514,30.32,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T05:03:00Z,7.7456,157.9590,30.31,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T06:00:00Z,7.7460,157.9650,,,,,,,30.34,0.5,311,15,0.26,-0.015,0111999999171111
5201606,2017-11-04T06:00:00Z,7.7460,157.9648,30.32,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T07:00:00Z,7.7478,157.9738,30.36,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T08:00:00Z,7.7476,157.9832,30.37,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T09:00:00Z,7.7460,157.9950,,,,,,,30.35,0.5,311,15,0.301,0.01,0111999999171111
5201606,2017-11-04T09:01:00Z,7.7464,157.9968,30.36,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T10:00:00Z,7.7454,158.0054,30.35,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T11:00:00Z,7.7466,158.0162,30.35,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T12:00:00Z,7.7480,158.0240,,,,,,,30.34,0.5,311,15,0.275,0.051,0111999999171111
5201606,2017-11-04T12:00:00Z,7.7476,158.0240,30.33,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T13:00:00Z,7.7490,158.0300,30.33,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T14:00:00Z,7.7526,158.0388,30.33,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T15:00:00Z,7.7560,158.0490,,,,,,,30.32,0.5,311,15,0.275,0.093,0111999999171111
5201606,2017-11-04T15:00:00Z,7.7560,158.0482,30.32,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T16:00:00Z,7.7588,158.0578,30.32,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T17:00:00Z,7.7628,158.0674,30.32,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T18:00:00Z,7.7660,158.0780,,,,,,,30.31,0.5,311,15,0.331,0.046,0111999999171111
5201606,2017-11-04T18:00:00Z,7.7662,158.0776,30.32,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T19:00:00Z,7.7682,158.0888,30.3,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T20:00:00Z,7.7674,158.1018,30.3,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T21:00:00Z,7.7650,158.1140,,,,,,,30.32,0.5,311,15,0.362,0.015,0111999999171111
5201606,2017-11-04T21:00:00Z,7.7652,158.1148,30.3,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T22:00:00Z,7.7648,158.1260,30.3,0,,,,,,,,,,,0111179999999999
5201606,2017-11-04T23:00:00Z,7.7658,158.1372,30.32,0,,,,,,,,,,,0111179999999999
5201606,2017-11-05T00:00:00Z,7.7690,158.1490,,,,,,,30.39,0.5,311,15,0.367,0.098,0111999999171111
