PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5301519,2017-11-01T00:00:00Z,7.5480,136.0650,,,30.06,0.5,311,15,0.071,-0.067,011199171111
5301519,2017-11-01T00:01:00Z,7.5484,136.0655,29.98,0,,,,,,,011117999999
5301519,2017-11-01T01:00:00Z,7.5465,136.0675,30.18,0,,,,,,,011117999999
5301519,2017-11-01T02:00:00Z,7.5443,136.0670,30.38,0,,,,,,,011117999999
5301519,2017-11-01T03:00:00Z,7.5450,136.0640,,,30.32,0.5,311,15,-0.051,-0.026,011199171111
5301519,2017-11-01T03:00:00Z,7.5449,136.0642,30.44,0,,,,,,,011117999999
5301519,2017-11-01T04:00:00Z,7.5445,136.0607,30.52,0,,,,,,,011117999999
5301519,2017-11-01T05:00:00Z,7.5458,136.0583,30.51,0,,,,,,,011117999999
5301519,2017-11-01T06:00:00Z,7.5430,136.0550,,,30.33,0.5,311,15,-0.015,-0.129,011199171111
5301519,2017-11-01T06:00:00Z,7.5429,136.0549,30.37,0,,,,,,,011117999999
5301519,2017-11-01T07:00:00Z,7.5384,136.0544,30.26,0,,,,,,,011117999999
5301519,2017-11-01T09:00:00Z,7.5200,136.0610,,,30.15,0.5,311,15,0.087,-0.268,011199171111
5301519,2017-11-01T09:02:00Z,7.5189,136.0614,30.08,0,,,,,,,011117999999
5301519,2017-11-01T10:00:00Z,7.5075,136.0663,30.05,0,,,,,,,011117999999
5301519,2017-11-01T11:00:00Z,7.4988,136.0704,30.05,0,,,,,,,011117999999
5301519,2017-11-01T12:00:00Z,7.4910,136.0720,,,29.99,0.5,311,15,0.005,-0.252,011199171111
5301519,2017-11-01T12:00:00Z,7.4914,136.0717,29.95,0,,,,,,,011117999999
5301519,2017-11-01T13:00:00Z,7.4838,136.0697,29.95,0,,,,,,,011117999999
5301519,2017-11-01T14:00:00Z,7.4764,136.0651,29.91,0,,,,,,,011117999999
5301519,2017-11-01T15:00:00Z,7.4710,136.0620,,,29.89,0.5,311,15,-0.133,-0.18,011199171111
5301519,2017-11-01T15:00:00Z,7.4711,136.0630,29.87,0,,,,,,,011117999999
5301519,2017-11-01T16:00:00Z,7.4675,136.0581,29.85,0,,,,,,,011117999999
5301519,2017-11-01T17:00:00Z,7.4622,136.0511,29.83,0,,,,,,,011117999999
5301519,2017-11-01T18:00:00Z,7.4560,136.0460,,,29.84,0.5,311,15,-0.153,-0.185,011199171111
5301519,2017-11-01T18:00:00Z,7.4558,136.0456,29.83,0,,,,,,,011117999999
5301519,2017-11-01T19:00:00Z,7.4484,136.0411,29.82,0,,,,,,,011117999999
5301519,2017-11-01T20:01:00Z,7.4403,136.0353,29.81,0,,,,,,,011117999999
5301519,2017-11-01T21:00:00Z,7.4350,136.0320,,,29.84,0.5,311,15,-0.097,-0.17,011199171111
5301519,2017-11-01T21:00:00Z,7.4348,136.0323,29.81,0,,,,,,,011117999999
5301519,2017-11-01T22:00:00Z,7.4311,136.0315,29.8,0,,,,,,,011117999999
5301519,2017-11-01T23:00:00Z,7.4266,136.0299,29.83,0,,,,,,,011117999999
5301519,2017-11-02T00:00:00Z,7.4230,136.0270,,,29.97,0.5,311,15,-0.102,-0.077,011199171111
5301519,2017-11-02T00:00:00Z,7.4226,136.0274,29.93,0,,,,,,,011117999999
5301519,2017-11-02T01:00:00Z,7.4203,136.0251,30.02,0,,,,,,,011117999999
5301519,2017-11-02T02:00:00Z,7.4197,136.0191,30.18,0,,,,,,,011117999999
5301519,2017-11-02T03:00:00Z,7.4200,136.0120,,,30.16,0.5,311,15,-0.204,-0.01,011199171111
5301519,2017-11-02T03:00:00Z,7.4204,136.0124,30.25,0,,,,,,,011117999999
5301519,2017-11-02T04:00:00Z,7.4203,136.0048,30.17,0,,,,,,,011117999999
5301519,2017-11-02T05:00:00Z,7.4205,135.9960,30.35,0,,,,,,,011117999999
5301519,2017-11-02T06:00:00Z,7.4210,135.9870,,,30.23,0.5,311,15,-0.224,-0.015,011199171111
5301519,2017-11-02T06:00:00Z,7.4213,135.9868,30.37,0,,,,,,,011117999999
5301519,2017-11-02T07:00:00Z,7.4219,135.9783,30.25,0,,,,,,,011117999999
5301519,2017-11-02T08:00:00Z,7.4192,135.9722,30.16,0,,,,,,,011117999999
5301519,2017-11-02T09:00:00Z,7.4170,135.9680,,,30.12,0.5,311,15,-0.087,-0.072,011199171111
5301519,2017-11-02T09:00:00Z,7.4166,135.9679,30.05,0,,,,,,,011117999999
5301519,2017-11-02T10:00:00Z,7.4116,135.9668,30.06,0,,,,,,,011117999999
5301519,2017-11-02T11:01:00Z,7.4081,135.9678,30.07,0,,,,,,,011117999999
5301519,2017-11-02T12:00:00Z,7.4070,135.9700,,,29.95,0.5,311,15,-0.015,-0.046,011199171111
5301519,2017-11-02T12:00:00Z,7.4072,135.9697,29.98,0,,,,,,,011117999999
5301519,2017-11-02T13:00:00Z,7.4059,135.9695,29.8,0,,,,,,,011117999999
5301519,2017-11-02T14:00:00Z,7.4055,135.9684,29.79,0,,,,,,,011117999999
5301519,2017-11-02T15:00:00Z,7.4080,135.9650,,,29.85,0.5,311,15,-0.082,0.041,011199171111
5301519,2017-11-02T15:00:00Z,7.4078,135.9654,29.81,0,,,,,,,011117999999
5301519,2017-11-02T16:00:00Z,7.4105,135.9611,29.83,0,,,,,,,011117999999
5301519,2017-11-02T17:00:00Z,7.4129,135.9562,29.85,0,,,,,,,011117999999
5301519,2017-11-02T18:00:00Z,7.4150,135.9540,,,29.82,0.5,311,15,-0.077,0.041,011199171111
5301519,2017-11-02T18:00:00Z,7.4146,135.9539,29.82,0,,,,,,,011117999999
5301519,2017-11-02T19:00:00Z,7.4175,135.9518,29.83,0,,,,,,,011117999999
5301519,2017-11-02T20:01:00Z,7.4176,135.9510,29.8,0,,,,,,,011117999999
5301519,2017-11-02T21:00:00Z,7.4160,135.9500,,,29.91,0.5,311,15,-0.005,0.01,011199171111
5301519,2017-11-02T21:00:00Z,7.4158,135.9497,29.8,0,,,,,,,011117999999
5301519,2017-11-02T22:00:00Z,7.4150,135.9500,29.81,0,,,,,,,011117999999
5301519,2017-11-02T23:00:00Z,7.4162,135.9490,29.89,0,,,,,,,011117999999
5301519,2017-11-03T00:00:00Z,7.4170,135.9530,,,30.35,0.5,311,15,0.005,0.046,011199171111
5301519,2017-11-03T00:00:00Z,7.4165,135.9540,30.16,0,,,,,,,011117999999
5301519,2017-11-03T01:00:00Z,7.4190,135.9540,30.67,0,,,,,,,011117999999
5301519,2017-11-03T02:00:00Z,7.4204,135.9537,30.99,0,,,,,,,011117999999
5301519,2017-11-03T03:00:00Z,7.4250,135.9510,,,30.76,0.5,311,15,-0.041,0.087,011199171111
