PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201628,2017-11-01T00:00:00Z,19.7080,133.5660,,,,,,,28.35,0.5,211,15,-0.441,-0.221,0111999999171111
5201628,2017-11-01T00:00:00Z,19.7084,133.5664,28.35,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T01:00:00Z,19.7014,133.5456,28.35,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T02:00:00Z,19.6946,133.5252,28.35,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T03:00:00Z,19.6910,133.5060,,,,,,,28.34,0.5,211,15,-0.513,-0.046,0111999999171111
5201628,2017-11-01T03:00:00Z,19.6910,133.5066,28.35,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T04:00:00Z,19.6918,133.4914,28.33,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T05:00:00Z,19.6938,133.4754,28.32,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T06:00:00Z,19.6990,133.4600,,,,,,,28.32,0.5,211,15,-0.445,0.226,0111999999171111
5201628,2017-11-01T06:00:00Z,19.6992,133.4596,28.32,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T07:00:00Z,19.7084,133.4432,28.32,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T08:00:00Z,19.7224,133.4252,28.3,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T09:00:00Z,19.7350,133.4140,,,,,,,28.3,0.5,211,15,-0.334,0.376,0111999999171111
5201628,2017-11-01T09:00:00Z,19.7364,133.4128,28.31,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T10:00:00Z,19.7516,133.4030,28.29,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T11:00:00Z,19.7634,133.3952,28.3,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T12:00:00Z,19.7720,133.3910,,,,,,,28.28,0.5,211,15,-0.131,0.355,0111999999171111
5201628,2017-11-01T12:00:00Z,19.7720,133.3910,28.27,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T13:00:00Z,19.7804,133.3880,28.27,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T14:00:00Z,19.7906,133.3854,28.27,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T15:00:00Z,19.8040,133.3870,,,,,,,28.27,0.5,211,15,0.121,0.298,0111999999171111
5201628,2017-11-01T15:00:00Z,19.8028,133.3874,28.27,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T16:00:00Z,19.8124,133.3924,28.27,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T17:00:00Z,19.8220,133.4010,28.26,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T18:00:00Z,19.8300,133.4160,,,,,,,28.26,0.5,211,15,0.368,0.144,0111999999171111
5201628,2017-11-01T18:00:00Z,19.8300,133.4156,28.26,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T19:00:00Z,19.8336,133.4314,28.27,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T20:00:00Z,19.8334,133.4482,28.26,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T21:00:00Z,19.8320,133.4630,,,,,,,28.26,0.5,211,15,0.387,-0.123,0111999999171111
5201628,2017-11-01T21:00:00Z,19.8318,133.4642,28.26,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T22:00:00Z,19.8268,133.4780,28.25,0,,,,,,,,,,,0111179999999999
5201628,2017-11-01T23:00:00Z,19.8174,133.4896,28.25,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T00:00:00Z,19.8060,133.4960,,,,,,,28.3,0.5,211,15,0.174,-0.391,0111999999171111
5201628,2017-11-02T00:00:00Z,19.8056,133.4964,28.27,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T01:00:00Z,19.7912,133.5014,28.29,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T02:00:00Z,19.7752,133.5018,28.35,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T03:00:00Z,19.7560,133.4990,,,,,,,28.39,0.5,211,15,-0.082,-0.494,0111999999171111
5201628,2017-11-02T03:00:00Z,19.7578,133.4998,28.37,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T04:00:00Z,19.7394,133.4934,28.45,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T05:00:00Z,19.7240,133.4870,28.48,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T06:00:00Z,19.7100,133.4790,,,,,,,28.45,0.5,211,15,-0.295,-0.37,0111999999171111
5201628,2017-11-02T06:00:00Z,19.7100,133.4786,28.52,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T07:00:00Z,19.6990,133.4672,28.49,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T08:00:00Z,19.6900,133.4532,28.47,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T09:00:00Z,19.6840,133.4380,,,,,,,28.41,0.5,211,15,-0.489,-0.175,0111999999171111
5201628,2017-11-02T09:00:00Z,19.6842,133.4370,28.43,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T10:00:00Z,19.6798,133.4182,28.38,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T11:00:00Z,19.6764,133.3984,28.33,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T12:00:00Z,19.6760,133.3780,,,,,,,28.33,0.5,211,15,-0.576,0.031,0111999999171111
5201628,2017-11-02T12:00:00Z,19.6758,133.3782,28.31,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T13:00:00Z,19.6774,133.3590,28.3,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T14:00:00Z,19.6814,133.3392,28.29,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T15:00:00Z,19.6900,133.3190,,,,,,,28.28,0.5,211,15,-0.392,0.247,0111999999171111
5201628,2017-11-02T15:00:00Z,19.6894,133.3196,28.27,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T16:00:00Z,19.6990,133.3068,28.26,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T17:00:00Z,19.7110,133.2994,28.26,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T18:00:00Z,19.7240,133.2970,,,,,,,28.25,0.5,211,15,-0.053,0.345,0111999999171111
5201628,2017-11-02T18:00:00Z,19.7244,133.2970,28.25,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T19:00:00Z,19.7368,133.3002,28.24,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T20:00:00Z,19.7488,133.3044,28.24,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T21:00:00Z,19.7570,133.3080,,,,,,,28.24,0.5,211,15,0.107,0.262,0111999999171111
5201628,2017-11-02T21:00:00Z,19.7580,133.3088,28.23,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T22:00:00Z,19.7658,133.3122,28.23,0,,,,,,,,,,,0111179999999999
5201628,2017-11-02T23:00:00Z,19.7712,133.3166,28.24,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T00:00:00Z,19.7750,133.3190,,,,,,,28.26,0.5,211,15,0.058,0.134,0111999999171111
5201628,2017-11-03T00:00:00Z,19.7754,133.3192,28.24,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T01:00:00Z,19.7780,133.3206,28.29,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T02:00:00Z,19.7800,133.3194,28.29,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T03:00:00Z,19.7830,133.3200,,,,,,,28.32,0.5,211,15,0.029,0.031,0111999999171111
5201628,2017-11-03T03:00:00Z,19.7830,133.3200,28.31,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T04:00:00Z,19.7838,133.3218,28.33,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T05:00:00Z,19.7820,133.3226,28.37,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T06:00:00Z,19.7810,133.3250,,,,,,,28.35,0.5,211,15,0.058,-0.046,0111999999171111
5201628,2017-11-03T06:00:00Z,19.7806,133.3254,28.41,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T07:00:00Z,19.7786,133.3268,28.37,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T08:00:00Z,19.7764,133.3296,28.35,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T09:00:00Z,19.7740,133.3320,,,,,,,28.34,0.5,211,15,0.039,-0.103,0111999999171111
5201628,2017-11-03T09:00:00Z,19.7740,133.3322,28.33,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T10:00:00Z,19.7704,133.3350,28.31,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T11:00:00Z,19.7654,133.3336,28.31,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T12:00:00Z,19.7610,133.3330,,,,,,,28.31,0.5,211,15,-0.029,-0.201,0111999999171111
5201628,2017-11-03T12:00:00Z,19.7614,133.3328,28.31,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T13:00:00Z,19.7554,133.3336,28.3,0,,,,,,,,,,,0111179999999999
5201628,2017-11-03T14:00:00Z,19.7472,133.3318,28.29,0,,,,,,,,,,,0111179999999999
