PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53516,2011-12-21T05:30:00Z,17.5000,125.9210,28.1,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T06:30:00Z,17.5000,125.9210,28.1,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T07:30:00Z,17.5000,125.9110,28.1,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T08:30:00Z,17.5000,125.9210,28.1,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T09:00:00Z,17.5260,125.9000,,0,-6.5,1.2,-0.06,0.01,28.09,0.5,313,15,-0.157,0.288,0111971111171111
53516,2011-12-21T09:30:00Z,17.5160,125.9030,28.1,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T10:30:00Z,17.5160,125.9030,28.1,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T11:30:00Z,17.5440,125.8950,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T12:00:00Z,17.5550,125.8830,,0,-5.9,-1.5,-0.05,0,28.07,0.5,313,15,-0.132,0.283,0111971111171111
53516,2011-12-21T12:30:00Z,17.5530,125.8860,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T13:30:00Z,17.5660,125.8710,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T14:30:00Z,17.5660,125.8710,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T15:00:00Z,17.5810,125.8730,,0,-6.4,-2.8,-0.06,-0.03,28.03,0.5,313,15,0.015,0.232,0111971111171111
53516,2011-12-21T15:30:00Z,17.5660,125.8710,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T16:30:00Z,17.5660,125.8710,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T17:30:00Z,17.6020,125.8870,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T18:00:00Z,17.6000,125.8860,,0,-6.2,-1.5,-0.07,-0.02,28,0.5,313,15,0.088,0.175,0111971111171111
53516,2011-12-21T18:30:00Z,17.6000,125.8860,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T19:30:00Z,17.6000,125.8860,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T20:30:00Z,17.6160,125.8910,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T21:00:00Z,17.6150,125.8910,,0,-5.8,-1.9,-0.06,-0.02,28,0.5,313,15,0.029,0.144,0111971111171111
53516,2011-12-21T21:30:00Z,17.6160,125.8910,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T22:30:00Z,17.6200,125.8940,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-21T23:30:00Z,17.6240,125.8920,28,0,,,,,,,,,,,0111179999999999
53516,2011-12-22T00:00:00Z,17.6280,125.8920,,0,-6.5,-1.8,-0.05,-0.02,28,0.5,313,15,-0.044,0.077,0111971111171111
