PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53598,2012-01-09T03:00:00Z,17.5110,123.7660,,0,-8,0.1,-0.1,0,26.38,0.5,313,15,0.02,0.37,0111971111171111
53598,2012-01-09T05:05:00Z,17.5270,123.7670,26.4,0,,,,,,,,,,,0144179999999999
53598,2012-01-09T05:37:00Z,17.5360,123.7670,26.4,0,,,,,,,,,,,0111179999999999
53598,2012-01-09T05:45:00Z,17.5350,123.7790,26.4,0,,,,,,,,,,,0144179999999999
53598,2012-01-09T06:00:00Z,17.5420,123.7770,,0,-7.9,-0.1,-0.1,0,26.5,0.5,313,15,0.152,0.288,0111971111171111
53598,2012-01-09T06:44:00Z,17.5350,123.7790,26.5,0,,,,,,,,,,,0111179999999999
53598,2012-01-09T07:25:00Z,17.5470,123.7870,26.6,0,,,,,,,,,,,0111179999999999
53598,2012-01-09T07:54:00Z,17.5470,123.7870,26.6,0,,,,,,,,,,,0111179999999999
53598,2012-01-09T07:55:00Z,17.5530,123.7880,26.6,0,,,,,,,,,,,0144179999999999
53598,2012-01-09T09:00:00Z,17.5670,123.7970,,0,-8.3,-0.7,-0.11,-0.01,26.59,0.5,313,15,0.034,0.108,0111971111171111
53598,2012-01-09T09:29:00Z,17.5530,123.7880,,0,,,,,,,,,,,0111979999999999
53598,2012-01-09T09:34:00Z,17.5680,123.7970,26.6,0,,,,,,,,,,,0144179999999999
53598,2012-01-09T09:43:00Z,17.5530,123.7880,26.6,0,,,,,,,,,,,0144179999999999
53598,2012-01-09T10:17:00Z,17.5680,123.7970,26.6,0,,,,,,,,,,,0111179999999999
53598,2012-01-09T10:26:00Z,17.5600,123.7970,26.6,0,,,,,,,,,,,0144179999999999
53598,2012-01-09T11:19:00Z,17.5600,123.8040,26.6,0,,,,,,,,,,,0111179999999999
53598,2012-01-09T11:27:00Z,17.5610,123.7880,26.6,0,,,,,,,,,,,0144179999999999
