PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53520,2011-11-28T01:52:00Z,17.5150,125.2020,26.5,0,,,,,,,,,,,0144179999999999
53520,2011-11-28T03:00:00Z,17.5270,125.2160,,0,-2.8,7.4,-0.03,0.09,26.55,0.5,313,15,0.083,0.185,0111971111171111
53520,2011-11-28T04:02:00Z,17.5260,125.2170,26.6,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T04:56:00Z,17.5330,125.2180,26.6,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T05:41:00Z,17.5370,125.2230,26.6,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T05:46:00Z,17.5340,125.2180,26.6,0,,,,,,,,,,,0144179999999999
53520,2011-11-28T06:00:00Z,17.5350,125.2270,,0,-2.2,7.6,-0.02,0.08,26.56,0.5,313,15,0.064,0.057,0111971111171111
53520,2011-11-28T06:26:00Z,17.5370,125.2230,,0,,,,,,,,,,,0111979999999999
53520,2011-11-28T06:37:00Z,17.5350,125.2270,26.6,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T08:10:00Z,17.5350,125.2270,26.5,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T08:13:00Z,17.5350,125.2270,26.5,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T09:00:00Z,17.5380,125.2290,,0,-0.5,7.5,-0.01,0.07,26.48,0.5,313,15,-0.039,0.098,0111971111171111
53520,2011-11-28T10:11:00Z,17.5410,125.2280,26.5,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T11:16:00Z,17.5410,125.2280,26.4,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T11:23:00Z,17.5480,125.2170,26.4,0,,,,,,,,,,,0144179999999999
53520,2011-11-28T11:55:00Z,17.5500,125.2180,26.4,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T12:00:00Z,17.5540,125.2190,,0,-2.1,5.4,-0.01,0.06,26.43,0.5,313,15,0.01,0.175,0111971111171111
53520,2011-11-28T12:56:00Z,17.5490,125.2160,26.4,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T14:34:00Z,17.5710,125.2120,26.4,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T15:00:00Z,17.5720,125.2310,,0,-2,4,-0.01,0.02,26.43,0.5,313,15,0.118,0.134,0111971111171111
53520,2011-11-28T16:35:00Z,17.5790,125.2340,26.5,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T17:26:00Z,17.5770,125.2370,26.5,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T17:34:00Z,17.5770,125.2410,26.4,0,,,,,,,,,,,0111179999999999
53520,2011-11-28T18:00:00Z,17.5800,125.2430,,0,-2,4.4,-0.01,0.02,26.43,0.5,313,15,0.167,0.01,0111971111171111
53520,2011-11-28T18:11:00Z,17.5770,125.2410,,0,,,,,,,,,,,0111979999999999
53520,2011-11-28T18:14:00Z,17.5800,125.2410,,0,,,,,,,,,,,0144979999999999
