PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100739,151016,2015-12-21T21:00:00Z,39.2610,146.1480,0,11,-6.3,0.35,-0.19,0.5,313,15,0.649,-0.175,001117111171111
2100739,151016,2015-12-22T00:00:00Z,39.2430,146.2240,0,13.1,-6.3,0.4,-0.21,0.5,313,15,0.542,-0.201,001117111171111
2100739,151016,2015-12-22T03:00:00Z,39.2220,146.2840,0,11.6,-9,0.27,-0.38,0.5,313,15,0.351,-0.247,001117111171111
2100739,151016,2015-12-22T06:00:00Z,39.1950,146.3120,0,-3.5,-16.9,0,-0.59,0.5,313,15,0.132,-0.226,001117111171111
2100739,151016,2015-12-22T09:00:00Z,39.1780,146.3170,0,-1.6,-12.4,-0.07,-0.48,0.5,313,15,0.072,-0.072,001117111171111
2100739,151016,2015-12-22T12:00:00Z,39.1810,146.3300,0,-0.5,-11.4,-0.03,-0.26,0.5,313,15,0.152,0.051,001117111171111
2100739,151016,2015-12-22T15:00:00Z,39.1880,146.3550,0,-1.6,-9.6,-0.03,-0.18,0.5,313,15,0.231,0.036,001117111171111
2100739,151016,2015-12-22T18:00:00Z,39.1880,146.3880,0,-2,-8.5,-0.04,-0.13,0.5,313,15,0.227,-0.015,001117111171111
2100739,151016,2015-12-22T21:00:00Z,39.1850,146.4120,0,-3.4,-5.9,-0.03,-0.07,0.5,313,15,0.167,0.005,001117111171111
2100739,151016,2015-12-23T00:00:00Z,39.1890,146.4300,0,-2.9,-2.4,-0.02,-0.02,0.5,313,15,0.148,0.062,001117111171111
2100739,151016,2015-12-23T03:00:00Z,39.1970,146.4490,0,-1.8,0.4,-0.01,0,0.5,313,15,0.12,0.051,001117111171111
2100739,151016,2015-12-23T06:00:00Z,39.1990,146.4600,0,-0.3,3,0,0.02,0.5,313,15,0.048,0.072,001117111171111
2100739,151016,2015-12-23T09:00:00Z,39.2110,146.4610,0,0.9,4.1,0,0.03,0.5,313,15,0.02,0.237,001117111171111
2100739,151016,2015-12-23T12:00:00Z,39.2450,146.4650,0,-2.5,5.7,-0.01,0.06,0.5,313,15,0.123,0.376,001117111171111
2100739,151016,2015-12-23T15:00:00Z,39.2840,146.4920,0,-4.7,7.6,-0.05,0.14,0.5,313,15,0.195,0.293,001117111171111
2100739,151016,2015-12-23T18:00:00Z,39.3020,146.5140,0,-1.4,8.2,-0.03,0.15,0.5,313,15,0.111,0.206,001117111171111
2100739,151016,2015-12-23T21:00:00Z,39.3240,146.5200,0,-0.4,8.7,-0.02,0.13,0.5,313,15,0.036,0.262,001117111171111
2100739,151016,2015-12-24T00:00:00Z,39.3530,146.5230,0,-1.2,6.1,-0.01,0.09,0.5,313,15,0.032,0.304,001117111171111
2100739,151016,2015-12-24T03:00:00Z,39.3830,146.5280,0,-2.2,4.9,-0.02,0.03,0.5,313,15,0.072,0.298,001117111171111
2100739,151016,2015-12-24T06:00:00Z,39.4110,146.5410,0,-2.5,1.2,-0.01,0.02,0.5,313,15,0.06,0.195,001117111171111
2100739,151016,2015-12-24T09:00:00Z,39.4210,146.5430,0,1.5,-2.3,0,-0.02,0.5,313,15,-0.028,0.036,001117111171111
2100739,151016,2015-12-24T12:00:00Z,39.4180,146.5340,0,-0.5,-8.9,0.01,-0.11,0.5,313,15,-0.068,-0.021,001117111171111
2100739,151016,2015-12-24T15:00:00Z,39.4170,146.5260,0,0.2,-10,0.02,-0.17,0.5,313,15,-0.044,0.026,001117111171111
2100739,151016,2015-12-24T18:00:00Z,39.4230,146.5230,0,3.5,-8.9,0.06,-0.17,0.5,313,15,0,0.036,001117111171111
2100739,151016,2015-12-24T21:00:00Z,39.4240,146.5260,0,4.3,-8.7,0.07,-0.14,0.5,313,15,0.056,0.021,001117111171111
2100739,151016,2015-12-25T00:00:00Z,39.4270,146.5370,0,3.6,-3.6,0.05,-0.06,0.5,313,15,0.083,0.015,001117111171111
2100739,151016,2015-12-25T03:00:00Z,39.4270,146.5470,0,7.4,-0.9,0.06,-0.01,0.5,313,15,0.048,0.021,001117111171111
2100739,151016,2015-12-25T06:00:00Z,39.4310,146.5490,0,6.5,1.9,0.12,-0.07,0.5,313,15,0.091,0.01,001117111171111
2100739,151016,2015-12-25T09:00:00Z,39.4290,146.5700,0,8.6,-10,0.31,-0.23,0.5,313,15,0.25,-0.144,001117111171111
2100739,151016,2015-12-25T12:00:00Z,39.4030,146.6120,0,12.5,-7.7,0.42,-0.29,0.5,313,15,0.318,-0.247,001117111171111
2100739,151016,2015-12-25T15:00:00Z,39.3810,146.6500,0,11.6,-7.6,0.41,-0.26,0.5,313,15,0.243,-0.232,001117111171111
2100739,151016,2015-12-25T18:00:00Z,39.3580,146.6730,0,11.8,-8.7,0.36,-0.25,0.5,313,15,0.143,-0.103,001117111171111
2100739,151016,2015-12-25T21:00:00Z,39.3610,146.6860,0,10.8,-7,0.31,-0.21,0.5,313,15,0.203,0.057,001117111171111
2100739,151016,2015-12-26T00:00:00Z,39.3690,146.7240,0,12,-5.3,0.26,-0.17,0.5,313,15,0.326,-0.021,001117111171111
2100739,151016,2015-12-26T03:00:00Z,39.3570,146.7680,0,9.6,-5.6,0.21,-0.11,0.5,313,15,0.259,-0.165,001117111171111
2100739,151016,2015-12-26T06:00:00Z,39.3370,146.7890,0,8,-0.6,0.13,-0.01,0.5,313,15,0.123,-0.123,001117111171111
2100739,151016,2015-12-26T09:00:00Z,39.3330,146.7990,0,6.8,7,0.21,0.17,0.5,313,15,0.167,0.062,001117111171111
2100739,151016,2015-12-26T12:00:00Z,39.3490,146.8310,0,10.8,11.6,0.54,0.32,0.5,313,15,0.342,0.129,001117111171111
2100739,151016,2015-12-26T15:00:00Z,39.3580,146.8850,0,15.8,1.2,0.61,0.15,0.5,313,15,0.481,-0.046,001117111171111
2100739,151016,2015-12-26T18:00:00Z,39.3400,146.9520,0,13.1,-6.4,0.37,-0.12,0.5,313,15,0.521,-0.273,001117111171111
2100739,151016,2015-12-26T21:00:00Z,39.3050,147.0160,0,11.8,-4.8,0.62,-0.22,0.5,313,15,0.538,-0.417,001117111171111
2100739,151016,2015-12-27T00:00:00Z,39.2590,147.0870,0,18.8,-5.6,1.07,-0.36,0.5,313,15,0.578,-0.412,001117111171111
2100739,151016,2015-12-27T03:00:00Z,39.2250,147.1610,0,16.3,-6.4,0.97,-0.4,0.5,313,15,0.53,-0.309,001117111171111
2100739,151016,2015-12-27T06:00:00Z,39.1990,147.2200,0,14.6,-8.7,0.63,-0.33,0.5,313,15,0.479,-0.232,001117111171111
2100739,151016,2015-12-27T09:00:00Z,39.1800,147.2810,0,14.2,-6,0.6,-0.29,0.5,313,15,0.558,-0.185,001117111171111
2100739,151016,2015-12-27T12:00:00Z,39.1630,147.3600,0,15.8,-5.7,0.59,-0.28,0.5,313,15,0.65,-0.165,001117111171111
2100739,151016,2015-12-27T15:00:00Z,39.1480,147.4440,0,15.2,-6.1,0.6,-0.22,0.5,313,15,0.642,-0.103,001117111171111
2100739,151016,2015-12-27T18:00:00Z,39.1430,147.5210,0,15.8,-4.7,0.63,-0.19,0.5,313,15,0.622,0.015,001117111171111
2100739,151016,2015-12-27T21:00:00Z,39.1510,147.6000,0,16.8,-4.4,0.69,-0.19,0.5,313,15,0.634,0.134,001117111171111
2100739,151016,2015-12-28T00:00:00Z,39.1690,147.6800,0,16.4,-4,0.67,-0.19,0.5,313,15,0.63,0.185,001117111171111
2100739,151016,2015-12-28T03:00:00Z,39.1870,147.7580,0,15.3,-3.7,0.59,-0.13,0.5,313,15,0.598,0.139,001117111171111
2100739,151016,2015-12-28T06:00:00Z,39.1960,147.8300,0,14.3,-2.5,0.5,-0.1,0.5,313,15,0.55,0.01,001117111171111
2100739,151016,2015-12-28T09:00:00Z,39.1890,147.8960,0,13.6,-3.4,0.41,-0.1,0.5,313,15,0.502,-0.082,001117111171111
2100739,151016,2015-12-28T12:00:00Z,39.1800,147.9560,0,12.1,-1.2,0.32,-0.1,0.5,313,15,0.498,-0.031,001117111171111
2100739,151016,2015-12-28T15:00:00Z,39.1830,148.0210,0,11.6,-3.1,0.3,-0.05,0.5,313,15,0.546,-0.015,001117111171111
2100739,151016,2015-12-28T18:00:00Z,39.1770,148.0930,0,13.1,-0.7,0.36,-0.04,0.5,313,15,0.554,-0.072,001117111171111
2100739,151016,2015-12-28T21:00:00Z,39.1690,148.1600,0,14.6,-2,0.45,-0.06,0.5,313,15,0.574,-0.015,001117111171111
2100739,151016,2015-12-29T00:00:00Z,39.1740,148.2370,0,16.1,-2.4,0.57,-0.12,0.5,313,15,0.762,0.087,001117111171111
2100739,151016,2015-12-29T03:00:00Z,39.1860,148.3510,0,14,-5.5,0.52,-0.2,0.5,313,15,0.893,0.134,001117111171111
2100739,151016,2015-12-29T06:00:00Z,39.2000,148.4610,0,12.4,-7.8,0.45,-0.25,0.5,313,15,0.813,0.051,001117111171111
2100739,151016,2015-12-29T09:00:00Z,39.1960,148.5550,0,14.5,-7.3,0.51,-0.26,0.5,313,15,0.694,-0.098,001117111171111
2100739,151016,2015-12-29T12:00:00Z,39.1810,148.6350,0,11,-7.3,0.4,-0.22,0.5,313,15,0.566,-0.154,001117111171111
2100739,151016,2015-12-29T15:00:00Z,39.1660,148.6970,0,11.5,-5.5,0.33,-0.18,0.5,313,15,0.503,-0.185,001117111171111
2100739,151016,2015-12-29T18:00:00Z,39.1450,148.7610,0,11.6,-7.3,0.34,-0.21,0.5,313,15,0.575,-0.201,001117111171111
2100739,151016,2015-12-29T21:00:00Z,39.1270,148.8410,0,12,-6.8,0.33,-0.2,0.5,313,15,0.862,-0.165,001117111171111
2100739,151016,2015-12-30T00:00:00Z,39.1130,148.9770,0,9.8,-6.6,0.29,-0.19,0.5,313,15,1.058,-0.072,001117111171111
2100739,151016,2015-12-30T03:00:00Z,39.1130,149.1060,0,9.4,-7.5,0.25,-0.18,0.5,313,15,0.95,-0.17,001117111171111
2100739,151016,2015-12-30T06:00:00Z,39.0800,149.2150,0,10.2,-7.8,0.22,-0.2,0.5,313,15,0.712,-0.525,001117111171111
2100739,151016,2015-12-30T09:00:00Z,39.0110,149.2840,0,6.6,-9.1,0.16,-0.19,0.5,313,15,0.464,-0.767,001117111171111
2100739,151016,2015-12-30T12:00:00Z,38.9310,149.3310,0,4.5,-7.9,0.11,-0.14,0.5,313,15,0.433,-0.684,001117111171111
2100739,151016,2015-12-30T15:00:00Z,38.8780,149.3920,0,5.7,-6.3,0.08,-0.1,0.5,313,15,0.581,-0.607,001117111171111
2100739,151016,2015-12-30T18:00:00Z,38.8130,149.4760,0,5.6,-4.4,0.07,-0.06,0.5,313,15,0.674,-0.736,001117111171111
2100739,151016,2015-12-30T21:00:00Z,38.7350,149.5600,0,4.9,-2.5,0.05,-0.03,0.5,313,15,0.703,-0.844,001117111171111
2100739,151016,2015-12-31T00:00:00Z,38.6490,149.6510,0,4.2,-0.4,0.04,0,0.5,313,15,0.591,-0.828,001117111171111
2100739,151016,2015-12-31T03:00:00Z,38.5740,149.7070,0,4.7,2.2,0.03,0.01,0.5,313,15,0.326,-0.396,001117111171111
2100739,151016,2015-12-31T06:00:00Z,38.5720,149.7320,0,4.4,1.1,0.03,0.01,0.5,313,15,0.165,-0.01,001117111171111
2100739,151016,2015-12-31T09:00:00Z,38.5720,149.7480,0,3.8,0.8,0.02,0.01,0.5,313,15,0.185,-0.015,001117111171111
2100739,151016,2015-12-31T12:00:00Z,38.5690,149.7780,0,1.9,1.5,0.01,0,0.5,313,15,0.229,-0.108,001117111171111
2100739,151016,2015-12-31T15:00:00Z,38.5510,149.8050,0,0.8,1.1,0,0,0.5,313,15,0.185,-0.17,001117111171111
2100739,151016,2015-12-31T18:00:00Z,38.5360,149.8240,0,1,-2.4,0.01,-0.04,0.5,313,15,0.129,-0.175,001117111171111
2100739,151016,2015-12-31T21:00:00Z,38.5170,149.8370,0,0.2,-7.7,0.03,-0.11,0.5,313,15,0.113,-0.329,001117111171111
2100739,151016,2016-01-01T00:00:00Z,38.4720,149.8520,0,5.5,-9.6,0.11,-0.19,0.5,313,15,0.181,-0.478,001117111171111
2100739,151016,2016-01-01T03:00:00Z,38.4240,149.8820,0,7.6,-9,0.18,-0.23,0.5,313,15,0.21,-0.597,001117111171111
2100739,151016,2016-01-01T06:00:00Z,38.3560,149.9040,0,6.7,-9.4,0.18,-0.24,0.5,313,15,0.129,-0.746,001117111171111
2100739,151016,2016-01-01T09:00:00Z,38.2790,149.9140,0,6.5,-9.5,0.17,-0.24,0.5,313,15,0.105,-0.88,001117111171111
2100739,151016,2016-01-01T12:00:00Z,38.1850,149.9300,0,6.6,-10.4,0.18,-0.25,0.5,313,15,0.178,-0.895,001117111171111
2100739,151016,2016-01-01T15:00:00Z,38.1050,149.9580,0,6.1,-9.6,0.16,-0.23,0.5,313,15,0.166,-0.751,001117111171111
2100739,151016,2016-01-01T18:00:00Z,38.0390,149.9710,0,8.4,-7.7,0.16,-0.16,0.5,313,15,0.057,-0.628,001117111171111
2100739,151016,2016-01-01T21:00:00Z,37.9830,149.9720,0,8.7,-5.6,0.15,-0.1,0.5,313,15,-0.02,-0.55,001117111171111
2100739,151016,2016-01-02T00:00:00Z,37.9320,149.9660,0,8.3,-2.1,0.15,-0.04,0.5,313,15,-0.024,-0.489,001117111171111
2100739,151016,2016-01-02T03:00:00Z,37.8880,149.9660,0,10.3,2.5,0.18,0.03,0.5,313,15,0.012,-0.468,001117111171111
2100739,151016,2016-01-02T06:00:00Z,37.8410,149.9690,0,11.9,2.1,0.22,0.1,0.5,313,15,0,-0.504,001117111171111
2100739,151016,2016-01-02T09:00:00Z,37.7900,149.9660,0,9.2,9.5,0.25,0.24,0.5,313,15,-0.094,-0.55,001117111171111
2100739,151016,2016-01-02T12:00:00Z,37.7340,149.9460,0,12.6,1.9,0.32,0.13,0.5,313,15,-0.155,-0.715,001117111171111
2100739,151016,2016-01-02T15:00:00Z,37.6510,149.9280,0,13.4,-2.9,0.35,-0.1,0.5,313,15,-0.147,-0.751,001117111171111
2100739,151016,2016-01-02T18:00:00Z,37.5880,149.9100,0,11.9,-5.5,0.29,-0.11,0.5,313,15,-0.118,-0.669,001117111171111
2100739,151016,2016-01-02T21:00:00Z,37.5210,149.8990,0,9,-4.5,0.18,-0.08,0.5,313,15,-0.123,-0.71,001117111171111
2100739,151016,2016-01-03T00:00:00Z,37.4500,149.8800,0,9,-3.2,0.16,-0.04,0.5,313,15,-0.074,-0.545,001117111171111
2100739,151016,2016-01-03T03:00:00Z,37.4150,149.8810,0,11.8,1.2,0.23,-0.01,0.5,313,15,0.004,-0.242,001117111171111
2100739,151016,2016-01-03T06:00:00Z,37.4030,149.8810,0,12.2,-1.4,0.23,-0.04,0.5,313,15,0.053,-0.18,001117111171111
2100739,151016,2016-01-03T09:00:00Z,37.3800,149.8940,0,6.7,-3.8,0.11,-0.04,0.5,313,15,0.094,-0.334,001117111171111
2100739,151016,2016-01-03T12:00:00Z,37.3380,149.9040,0,2.8,0.9,0.02,-0.01,0.5,313,15,-0.012,-0.35,001117111171111
2100739,151016,2016-01-03T15:00:00Z,37.3120,149.8910,0,-0.3,4.3,0,0.02,0.5,313,15,-0.106,-0.201,001117111171111
2100739,151016,2016-01-03T18:00:00Z,37.2990,149.8780,0,-0.5,3.4,0,0.02,0.5,313,15,-0.078,-0.154,001117111171111
2100739,151016,2016-01-03T21:00:00Z,37.2820,149.8720,0,2.2,0.2,0.01,0,0.5,313,15,-0.037,-0.149,001117111171111
2100739,151016,2016-01-04T00:00:00Z,37.2700,149.8690,0,3.4,-2.6,0.01,-0.02,0.5,313,15,-0.008,-0.144,001117111171111
2100739,151016,2016-01-04T03:00:00Z,37.2540,149.8700,0,3,-3.8,0.02,-0.02,0.5,313,15,-0.025,-0.201,001117111171111
2100739,151016,2016-01-04T06:00:00Z,37.2310,149.8630,0,4.7,-3.5,0.03,-0.01,0.5,313,15,-0.061,-0.221,001117111171111
2100739,151016,2016-01-04T09:00:00Z,37.2110,149.8550,0,3.5,0.9,0.02,0.01,0.5,313,15,-0.135,-0.154,001117111171111
2100739,151016,2016-01-04T12:00:00Z,37.2010,149.8300,0,0,8.6,0.01,0.1,0.5,313,15,-0.188,-0.021,001117111171111
2100739,151016,2016-01-04T15:00:00Z,37.2070,149.8090,0,6.9,7.6,0.17,0.07,0.5,313,15,0.004,0,001117111171111
2100739,151016,2016-01-04T18:00:00Z,37.2010,149.8310,0,10.4,-10.4,0.33,-0.19,0.5,313,15,0.201,-0.262,001117111171111
2100739,151016,2016-01-04T21:00:00Z,37.1560,149.8580,0,8.1,-9.3,0.29,-0.29,0.5,313,15,0.168,-0.463,001117111171111
2100739,151016,2016-01-05T00:00:00Z,37.1110,149.8720,0,9.4,-7.3,0.25,-0.21,0.5,313,15,0.07,-0.396,001117111171111
2100739,151016,2016-01-05T03:00:00Z,37.0790,149.8750,0,11.5,-7.2,0.31,-0.19,0.5,313,15,0.09,-0.201,001117111171111
2100739,151016,2016-01-05T06:00:00Z,37.0720,149.8940,0,12.2,-5.5,0.36,-0.19,0.5,313,15,0.209,-0.026,001117111171111
2100739,151016,2016-01-05T09:00:00Z,37.0740,149.9260,0,11.7,-6.1,0.32,-0.16,0.5,313,15,0.242,0.036,001117111171111
2100739,151016,2016-01-05T12:00:00Z,37.0790,149.9530,0,9.9,-4.7,0.22,-0.13,0.5,313,15,0.222,0.036,001117111171111
2100739,151016,2016-01-05T15:00:00Z,37.0810,149.9800,0,9.1,-5.9,0.19,-0.11,0.5,313,15,0.201,-0.103,001117111171111
2100739,151016,2016-01-05T18:00:00Z,37.0590,150.0020,0,8.8,-6.1,0.15,-0.12,0.5,313,15,0.053,-0.206,001117111171111
2100739,151016,2016-01-05T21:00:00Z,37.0410,149.9930,0,6.9,-6.6,0.12,-0.12,0.5,313,15,-0.103,-0.077,001117111171111
2100739,151016,2016-01-06T00:00:00Z,37.0440,149.9770,0,6.8,-6.2,0.1,-0.1,0.5,313,15,-0.111,0.031,001117111171111
2100739,151016,2016-01-06T03:00:00Z,37.0470,149.9660,0,5.6,-4.2,0.08,-0.06,0.5,313,15,-0.09,0.108,001117111171111
2100739,151016,2016-01-06T06:00:00Z,37.0650,149.9550,0,6.8,-2.1,0.08,-0.02,0.5,313,15,0,0.216,001117111171111
2100739,151016,2016-01-06T09:00:00Z,37.0890,149.9660,0,7.7,-0.2,0.1,-0.01,0.5,313,15,0.14,0.17,001117111171111
2100739,151016,2016-01-06T12:00:00Z,37.0980,149.9890,0,6.6,1.6,0.1,-0.01,0.5,313,15,0.164,0.051,001117111171111
2100739,151016,2016-01-06T15:00:00Z,37.0990,150.0060,0,7.8,-0.7,0.08,-0.01,0.5,313,15,0.021,-0.031,001117111171111
2100739,151016,2016-01-06T18:00:00Z,37.0920,149.9940,0,5,-3.8,0.05,-0.03,0.5,313,15,-0.148,-0.021,001117111171111
2100739,151016,2016-01-06T21:00:00Z,37.0950,149.9700,0,1.8,-4,0.02,-0.02,0.5,313,15,-0.242,0.139,001117111171111
2100739,151016,2016-01-07T00:00:00Z,37.1190,149.9350,0,1.6,-2,0.01,-0.01,0.5,313,15,-0.258,0.288,001117111171111
2100739,151016,2016-01-07T03:00:00Z,37.1510,149.9070,0,3.8,-1.9,0.05,-0.06,0.5,313,15,-0.18,0.283,001117111171111
2100739,151016,2016-01-07T06:00:00Z,37.1740,149.8910,0,5.3,-9.5,0.09,-0.14,0.5,313,15,-0.045,0.093,001117111171111
2100739,151016,2016-01-07T09:00:00Z,37.1690,149.8960,0,5.4,-7.6,0.12,-0.14,0.5,313,15,-0.008,-0.144,001117111171111
2100739,151016,2016-01-07T12:00:00Z,37.1460,149.8890,0,11.1,-6.3,0.18,-0.12,0.5,313,15,-0.107,-0.262,001117111171111
2100739,151016,2016-01-07T15:00:00Z,37.1180,149.8700,0,8.5,-7.4,0.23,-0.16,0.5,313,15,-0.218,-0.314,001117111171111
2100739,151016,2016-01-07T18:00:00Z,37.0850,149.8360,0,9.6,-5.1,0.19,-0.11,0.5,313,15,-0.238,-0.237,001117111171111
2100739,151016,2016-01-07T21:00:00Z,37.0720,149.8120,0,9.2,-3.2,0.17,-0.06,0.5,313,15,-0.082,-0.057,001117111171111
2100739,151016,2016-01-08T00:00:00Z,37.0740,149.8160,0,8,-1.8,0.14,-0.02,0.5,313,15,0.16,0.036,001117111171111
2100739,151016,2016-01-08T03:00:00Z,37.0790,149.8510,0,9.1,0.9,0.13,0,0.5,313,15,0.193,0.005,001117111171111
2100739,151016,2016-01-08T06:00:00Z,37.0750,149.8630,0,6.8,-0.7,0.1,-0.01,0.5,313,15,0.045,-0.154,001117111171111
2100739,151016,2016-01-08T09:00:00Z,37.0490,149.8620,0,3.5,-2.1,0.03,-0.01,0.5,313,15,-0.049,-0.154,001117111171111
2100739,151016,2016-01-08T12:00:00Z,37.0450,149.8510,0,1.7,-4.2,0,-0.01,0.5,313,15,-0.066,0.031,001117111171111
2100739,151016,2016-01-08T15:00:00Z,37.0550,149.8460,0,-2.3,-1,-0.01,-0.01,0.5,313,15,0.029,0.098,001117111171111
2100739,151016,2016-01-08T18:00:00Z,37.0640,149.8580,0,-2.8,-7.5,-0.04,-0.07,0.5,313,15,0.135,-0.046,001117111171111
2100739,151016,2016-01-08T21:00:00Z,37.0460,149.8790,0,-4.1,-7.8,-0.04,-0.12,0.5,313,15,0.099,-0.154,001117111171111
2100739,151016,2016-01-09T00:00:00Z,37.0340,149.8820,0,1.8,-4.8,0.01,-0.07,0.5,313,15,0.004,-0.041,001117111171111
2100739,151016,2016-01-09T03:00:00Z,37.0380,149.8800,0,6,-3.8,0.07,-0.04,0.5,313,15,0.103,-0.015,001117111171111
2100739,151016,2016-01-09T06:00:00Z,37.0310,149.9070,0,7.5,-4.8,0.11,-0.08,0.5,313,15,0.32,-0.113,001117111171111
2100739,151016,2016-01-09T09:00:00Z,37.0160,149.9580,0,7.7,-6.3,0.15,-0.12,0.5,313,15,0.386,-0.211,001117111171111
2100739,151016,2016-01-09T12:00:00Z,36.9900,150.0010,0,8.3,-7,0.13,-0.13,0.5,313,15,0.292,-0.273,001117111171111
2100739,151016,2016-01-09T15:00:00Z,36.9630,150.0290,0,5.1,-5.5,0.08,-0.08,0.5,313,15,0.099,-0.221,001117111171111
2100739,151016,2016-01-09T18:00:00Z,36.9470,150.0250,0,4.4,-4.7,0.04,-0.04,0.5,313,15,-0.107,-0.026,001117111171111
2100739,151016,2016-01-09T21:00:00Z,36.9580,150.0030,0,2.6,-4,0.02,-0.02,0.5,313,15,-0.099,0.216,001117111171111
2100739,151016,2016-01-10T00:00:00Z,36.9890,150.0010,0,-0.6,1,0,0.02,0.5,313,15,0.033,0.345,001117111171111
2100739,151016,2016-01-10T03:00:00Z,37.0250,150.0110,0,-0.1,7.5,0,0.06,0.5,313,15,0.066,0.376,001117111171111
2100739,151016,2016-01-10T06:00:00Z,37.0620,150.0170,0,0.6,6.3,0.01,0.05,0.5,313,15,0.037,0.278,001117111171111
2100739,151016,2016-01-10T09:00:00Z,37.0790,150.0200,0,3.8,2.3,0.05,0.01,0.5,313,15,-0.037,0.268,001117111171111
2100739,151016,2016-01-10T12:00:00Z,37.1140,150.0080,0,7.4,-4,0.14,-0.06,0.5,313,15,-0.164,0.473,001117111171111
2100739,151016,2016-01-10T15:00:00Z,37.1710,149.9800,0,10,-4.4,0.22,-0.1,0.5,313,15,-0.152,0.478,001117111171111
2100739,151016,2016-01-10T18:00:00Z,37.2070,149.9710,0,12.1,-4.7,0.28,-0.14,0.5,313,15,-0.094,0.201,001117111171111
2100739,151016,2016-01-10T21:00:00Z,37.2100,149.9570,0,10.9,-7.4,0.31,-0.19,0.5,313,15,-0.09,-0.041,001117111171111
2100739,151016,2016-01-11T00:00:00Z,37.1990,149.9490,0,12.8,-7.2,0.39,-0.23,0.5,313,15,-0.049,-0.087,001117111171111
2100739,151016,2016-01-11T03:00:00Z,37.1930,149.9450,0,12.3,-6.5,0.38,-0.21,0.5,313,15,-0.111,0,001117111171111
2100739,151016,2016-01-11T06:00:00Z,37.1990,149.9220,0,9.6,-7.2,0.27,-0.16,0.5,313,15,-0.16,0.093,001117111171111
2100739,151016,2016-01-11T09:00:00Z,37.2110,149.9060,0,9.4,-6,0.23,-0.14,0.5,313,15,-0.066,0.139,001117111171111
2100739,151016,2016-01-11T12:00:00Z,37.2260,149.9060,0,10.7,-6.7,0.23,-0.13,0.5,313,15,0.041,0.118,001117111171111
2100739,151016,2016-01-11T15:00:00Z,37.2340,149.9160,0,9.9,-5.4,0.24,-0.14,0.5,313,15,0.074,0,001117111171111
2100739,151016,2016-01-11T18:00:00Z,37.2260,149.9240,0,10.4,-6.1,0.23,-0.15,0.5,313,15,0.004,-0.108,001117111171111
2100739,151016,2016-01-11T21:00:00Z,37.2130,149.9170,0,8.9,-8.7,0.22,-0.16,0.5,313,15,-0.07,-0.118,001117111171111
2100739,151016,2016-01-12T00:00:00Z,37.2030,149.9070,0,9.9,-6.2,0.19,-0.14,0.5,313,15,-0.074,-0.062,001117111171111
2100739,151016,2016-01-12T03:00:00Z,37.2010,149.8990,0,6.6,-6.8,0.11,-0.1,0.5,313,15,-0.07,-0.005,001117111171111
2100739,151016,2016-01-12T06:00:00Z,37.2020,149.8900,0,1.2,-5.1,0.03,-0.06,0.5,313,15,-0.09,0.082,001117111171111
2100739,151016,2016-01-12T09:00:00Z,37.2170,149.8770,0,0.3,-2.2,0,-0.02,0.5,313,15,-0.066,0.129,001117111171111
2100739,151016,2016-01-12T12:00:00Z,37.2270,149.8740,0,-0.6,-2.4,0,-0.02,0.5,313,15,-0.033,0.046,001117111171111
2100739,151016,2016-01-12T15:00:00Z,37.2260,149.8690,0,1.6,-4,0.01,-0.04,0.5,313,15,-0.045,-0.046,001117111171111
2100739,151016,2016-01-12T18:00:00Z,37.2180,149.8630,0,2.1,-5.4,0.03,-0.08,0.5,313,15,-0.09,-0.098,001117111171111
2100739,151016,2016-01-12T21:00:00Z,37.2070,149.8470,0,3.6,-8.6,0.07,-0.16,0.5,313,15,-0.172,-0.144,001117111171111
2100739,151016,2016-01-13T00:00:00Z,37.1900,149.8210,0,6.4,-8,0.13,-0.17,0.5,313,15,-0.201,-0.175,001117111171111
2100739,151016,2016-01-13T03:00:00Z,37.1730,149.7980,0,8.8,-5.6,0.16,-0.11,0.5,313,15,-0.246,-0.175,001117111171111
2100739,151016,2016-01-13T06:00:00Z,37.1560,149.7610,0,8.8,-4.7,0.15,-0.09,0.5,313,15,-0.34,-0.144,001117111171111
2100739,151016,2016-01-13T09:00:00Z,37.1450,149.7150,0,7.2,-3.8,0.1,-0.06,0.5,313,15,-0.422,-0.082,001117111171111
2100739,151016,2016-01-13T12:00:00Z,37.1400,149.6580,0,6.6,-1.9,0.05,-0.03,0.5,313,15,-0.463,-0.077,001117111171111
2100739,151016,2016-01-13T15:00:00Z,37.1300,149.6020,0,3.2,-1.6,0.02,-0.01,0.5,313,15,-0.496,-0.139,001117111171111
2100739,151016,2016-01-13T18:00:00Z,37.1130,149.5370,0,-3.8,1.3,-0.04,0.02,0.5,313,15,-0.64,-0.195,001117111171111
2100739,151016,2016-01-13T21:00:00Z,37.0920,149.4460,0,-6,5,-0.08,0.05,0.5,313,15,-0.759,-0.195,001117111171111
